Client ID,NUM_READS,NUM_WRITES,READ_WRITE_RATIO,Throughput,Latency,Error Rate
0,103,12,0.11650485436893204,237.94945463694262,0.004202573195747707,0.0
1,103,12,0.11650485436893204,319.99813989176494,0.0031250181652250743,0.0
2,103,12,0.11650485436893204,262.7621296626613,0.0038057234552171496,0.0
3,103,12,0.11650485436893204,307.6553101936193,0.0032503908330743965,0.0
4,103,12,0.11650485436893204,231.81874983002314,0.004313714920528351,0.0
5,103,12,0.11650485436893204,324.5682272683959,0.003081016304079166,0.0
6,103,12,0.11650485436893204,323.1813043616206,0.0030942383934469786,0.0
7,103,12,0.11650485436893204,253.37543835219506,0.003946712461568542,0.0
8,103,12,0.11650485436893204,253.96268198465103,0.003937586389406763,0.0
9,103,12,0.11650485436893204,315.83977251117085,0.0031661623615329548,0.0
10,103,12,0.11650485436893204,217.1099106014486,0.004605962008964725,0.0
11,103,12,0.11650485436893204,130.26432196755957,0.007676699075354151,0.0
12,103,12,0.11650485436893204,174.27332974772224,0.005738112661573622,0.0
13,103,12,0.11650485436893204,168.25623943256005,0.005943316000479239,0.0
14,103,12,0.11650485436893204,193.64336984240356,0.0051641323987175435,0.0
15,103,12,0.11650485436893204,201.34923343903495,0.004966495193053629,0.0
16,103,12,0.11650485436893204,277.5744402367734,0.0036026371849907767,0.0
17,103,12,0.11650485436893204,163.91434483088034,0.006100747320387099,0.0
18,103,12,0.11650485436893204,179.11607881608612,0.0055829717053307425,0.0
19,103,12,0.11650485436893204,199.71930204926971,0.005007027311527983,0.0
20,103,12,0.11650485436893204,275.63910807913334,0.003627932215311441,0.0
21,103,12,0.11650485436893204,266.8254313472507,0.0037477687001228333,0.0
22,103,12,0.11650485436893204,246.60907335375276,0.004055000841617584,0.0
23,103,12,0.11650485436893204,243.66914109399812,0.0041039254930284284,0.0
24,103,12,0.11650485436893204,272.29610650416356,0.003672472635904948,0.0
25,103,12,0.11650485436893204,221.39277432962797,0.004516859247226908,0.0
26,103,12,0.11650485436893204,250.82672381598636,0.003986816016995177,0.0
27,103,12,0.11650485436893204,321.2176819318086,0.0031131536532671023,0.0
28,103,12,0.11650485436893204,267.8018724766366,0.003734103838602702,0.0
29,103,12,0.11650485436893204,214.7229743195319,0.00465716350646246,0.0
30,103,12,0.11650485436893204,287.1570652318191,0.0034824147516367386,0.0
31,103,12,0.11650485436893204,231.89577460228344,0.004312282109128836,0.0
32,103,12,0.11650485436893204,225.57399149363368,0.004433135191599528,0.0
33,103,12,0.11650485436893204,275.11513565577025,0.0036348418185585423,0.0
34,103,12,0.11650485436893204,253.760415257354,0.003940724951075757,0.0
35,103,12,0.11650485436893204,192.04404555863854,0.005207138795119065,0.0
36,103,12,0.11650485436893204,314.5660139992948,0.003178982965407833,0.0
37,103,12,0.11650485436893204,239.94592853274312,0.004167605618961522,0.0
38,103,12,0.11650485436893204,251.95902787905732,0.003968899262780174,0.0
39,103,12,0.11650485436893204,279.5942968593179,0.003576610865217916,0.0
40,103,12,0.11650485436893204,283.3698160729439,0.0035289573669433595,0.0
41,103,12,0.11650485436893204,292.0273504672443,0.0034243367903725396,0.0
42,103,12,0.11650485436893204,221.5750019810349,0.004513144493103027,0.0
43,103,12,0.11650485436893204,213.1704323475199,0.004691082102651814,0.0
44,103,12,0.11650485436893204,274.07378626136455,0.0036486524801987866,0.0
45,103,12,0.11650485436893204,242.7309426864808,0.004119787897382464,0.0
46,103,12,0.11650485436893204,251.61889595445075,0.003974264318292791,0.0
47,103,12,0.11650485436893204,159.78087651088745,0.0062585712498069825,0.0
48,103,12,0.11650485436893204,252.87611185817752,0.0039545055982228875,0.0
49,103,12,0.11650485436893204,246.04754204940514,0.0040642551909712025,0.0
50,103,12,0.11650485436893204,280.9124640010716,0.0035598278045654297,0.0
51,103,12,0.11650485436893204,291.2895805591538,0.0034330098525337553,0.0
52,103,12,0.11650485436893204,262.98036067291594,0.0038025653225251996,0.0
53,103,12,0.11650485436893204,281.2655104552617,0.0035553594835761454,0.0
54,103,12,0.11650485436893204,261.1478970950676,0.0038292477600765924,0.0
55,103,12,0.11650485436893204,267.159145496417,0.0037430872828323647,0.0
56,103,12,0.11650485436893204,228.6381770273714,0.0043737227658191356,0.0
57,103,12,0.11650485436893204,253.86748005158466,0.003939063009554452,0.0
58,103,12,0.11650485436893204,251.9874519141007,0.003968451573298528,0.0
59,103,12,0.11650485436893204,254.72463154842717,0.003925808014408234,0.0
60,103,12,0.11650485436893204,243.8415507457718,0.004101023787543887,0.0
61,103,12,0.11650485436893204,247.9866209436289,0.00403247560773577,0.0
62,103,12,0.11650485436893204,286.7895976385061,0.003486876819223006,0.0
63,103,12,0.11650485436893204,236.78804590814286,0.004223186167041261,0.0
64,103,12,0.11650485436893204,310.69068610637413,0.0032186352688333263,0.0
65,103,12,0.11650485436893204,214.04329124956865,0.004671952081105065,0.0
66,103,12,0.11650485436893204,238.0900498448527,0.004200091522731138,0.0
67,103,12,0.11650485436893204,272.190075235653,0.0036739032425566346,0.0
68,103,12,0.11650485436893204,238.67648555284794,0.004189771764418658,0.0
69,103,12,0.11650485436893204,261.7302352897992,0.0038207278532140397,0.0
70,103,12,0.11650485436893204,246.31751224854563,0.004059800664887174,0.0
71,103,12,0.11650485436893204,270.0648374539057,0.003702814514572556,0.0
72,103,12,0.11650485436893204,229.52650310036267,0.004356795343859443,0.0
73,103,12,0.11650485436893204,276.52053071138937,0.0036163680050351203,0.0
74,103,12,0.11650485436893204,249.2618204236022,0.004011845850682521,0.0
75,103,12,0.11650485436893204,284.167444315084,0.0035190519533659283,0.0
76,103,12,0.11650485436893204,272.7423738906933,0.0036664636511551706,0.0
77,103,12,0.11650485436893204,187.7472853935443,0.005326308702167712,0.0
78,103,12,0.11650485436893204,253.45472084157734,0.003945477901060888,0.0
79,103,12,0.11650485436893204,264.83706187292023,0.0037759065628051756,0.0
80,103,12,0.11650485436893204,252.85189798594664,0.003954884293791536,0.0
81,103,12,0.11650485436893204,254.61261934191828,0.003927535102480934,0.0
82,103,12,0.11650485436893204,251.685478245666,0.0039732129440694895,0.0
83,103,12,0.11650485436893204,320.87969031310405,0.003116432825724284,0.0
84,103,12,0.11650485436893204,265.84287124985264,0.00376162052154541,0.0
85,103,12,0.11650485436893204,235.6570502683741,0.004243454625529628,0.0
86,103,12,0.11650485436893204,256.4114557050665,0.003899981758811257,0.0
87,103,12,0.11650485436893204,338.90370295554686,0.0029506906867027283,0.0
88,103,12,0.11650485436893204,197.93004360648024,0.0050522901009822235,0.0
89,103,12,0.11650485436893204,274.7499620757657,0.003639672931871916,0.0
90,103,12,0.11650485436893204,205.00657720748998,0.0048778922784896124,0.0
91,103,12,0.11650485436893204,237.54503305472065,0.0042097280971967995,0.0
92,103,12,0.11650485436893204,229.2382190800485,0.004362274336334843,0.0
93,103,12,0.11650485436893204,235.19672699867215,0.004251759847005208,0.0
94,103,12,0.11650485436893204,282.4770846207197,0.0035401101697955214,0.0
95,103,12,0.11650485436893204,274.4043826592376,0.003644256663501711,0.0
96,103,12,0.11650485436893204,310.4898583625327,0.003220717112223307,0.0
97,103,12,0.11650485436893204,319.8048574371813,0.0031269068519274392,0.0
98,103,12,0.11650485436893204,258.386240278755,0.003870175125893582,0.0
99,103,12,0.11650485436893204,224.4504421061701,0.004455326488182979,0.0
