Metric,Num Containers Launched,Combined Threshold,CPU Weight,Memory Weight,Mean Reads,Std Dev Reads,Variance Reads,Mean Writes,Std Dev Writes,Variance Writes,Mean RW Ratio,Std Dev RW Ratio,Variance RW Ratio,Mean Throughput,Std Dev Throughput,Variance Throughput,Mean Latency,Std Dev Latency,Variance Latency,Mean Error Rate,Std Dev Error Rate,Variance Error Rate
Overall Stats,32,18.53,0.7,0.3,2306.04,2369.589372942839,5614953.796363636,2398.08,2316.948880477831,5368252.114747475,3.7859000037406902,4.1251871735340595,17.017169216689922,6.686229920447347,10.109487397159915,102.20173543333516,0.1200598412973789,0.02161103952893516,0.00046703702952119805,0.3039252049221124,0.2806418063141702,0.07875982345128021
