Client ID,NUM_READS,NUM_WRITES,READ_WRITE_RATIO,Throughput,Latency,Error Rate
31,3175,3176,1.0003149606299213,4.6264234503095985,0.1422654686865703,0.3418196994991653
32,438,438,1.0,6.873454120960659,0.13471042501066627,0.07407407407407407
33,56,505,9.017857142857142,4.133628104526506,0.13798368792882418,0.4296267496111975
34,667,668,1.0014992503748126,3.7987287002751975,0.14411567220564764,0.4525436598329537
35,531,4774,8.990583804143126,3.882575163665462,0.1426797252744655,0.4460352422907489
36,218,1960,8.990825688073395,6.598104431007794,0.14231121971261385,0.06101571063207892
37,536,536,1.0,7.031159382649252,0.13409432678804958,0.05716141604417019
38,263,2371,9.015209125475286,3.46021176875119,0.13821334832982127,0.5217525455106449
39,201,1809,9.0,6.627429530625031,0.14141358653321412,0.06279142057817842
40,225,2027,9.008888888888889,3.0374180315578143,0.12732488648933277,0.6132610939112487
41,869,870,1.001150747986191,7.379870688602969,0.12515345695709604,0.07638367142499373
42,6594,733,0.11116166211707613,3.04327600344785,0.12895375247611557,0.6075581395348837
43,1946,216,0.11099691675231244,4.629193395652748,0.12465040083804162,0.42296918767507
44,49,436,8.89795918367347,6.783878564113973,0.13585603731917217,0.078369140625
45,3686,410,0.1112316874660879,3.2520423135883045,0.11972245854474876,0.6106574989256554
46,885,7969,9.0045197740113,4.633077098088008,0.13010242517283885,0.3972254335260116
47,514,4626,9.0,6.898586134909254,0.1325915407346623,0.085305835481603
48,2910,2910,1.0,4.539103568220805,0.13129918430440282,0.404019404019404
49,602,5422,9.006644518272426,2.8771924330326346,0.11752806567031779,0.6618491387843991
50,59,534,9.05084745762712,4.98342591763779,0.11775060702636513,0.41319857312722946
51,3819,3820,1.0002618486514794,4.633796180391619,0.12779741308724427,0.4078128353723975
52,749,6741,9.0,7.441950018773913,0.12360904863768546,0.08010763817015111
53,7601,844,0.11103802131298514,2.959166471411677,0.11650141519331282,0.6552529182879377
54,2309,256,0.11087050671286271,2.4405990689186985,0.11855682230130554,0.7106503298774741
55,544,4897,9.001838235294118,2.5384304056353018,0.11671348859053984,0.7037309318140048
56,388,3488,8.989690721649485,4.680355442069002,0.11948085718376691,0.4407871198568873
57,7610,846,0.11116951379763469,4.809794854840428,0.11778851551398338,0.4334614041215508
58,69,626,9.072463768115941,2.5627227315276278,0.11238617611279685,0.7119853917662683
59,68,608,8.941176470588236,2.1493233034951222,0.12232953033393414,0.7370742897476619
60,340,340,1.0,4.627664600269903,0.12014996628581044,0.4439862542955326
61,7088,788,0.11117381489841986,2.07595645675444,0.11366878896033343,0.764028543626338
62,483,483,1.0,4.58689499697872,0.12006371878368385,0.44928032899246056
63,6248,694,0.11107554417413572,7.765076313249886,0.11899042394203334,0.07603027754415476
64,1286,1286,1.0,4.634964214529711,0.11489076074550066,0.46748543536450954
65,813,7318,9.001230012300123,7.668330303476044,0.11983068103179033,0.08109875735775017
66,73,659,9.027397260273972,4.869662129337501,0.1089536299228039,0.46943263451106876
67,2895,322,0.11122625215889465,2.188471400692041,0.11017209386853827,0.758891523414345
68,82,735,8.963414634146341,4.723357368425497,0.111758170711824,0.4721262208865515
69,960,107,0.11145833333333334,8.339112511846546,0.11038153149558913,0.07951598962834917
70,115,1040,9.043478260869565,4.58536016089345,0.11413543015727269,0.47664794561040497
71,8124,903,0.11115214180206795,8.676021044744076,0.10604190933797114,0.07997816295891906
72,8685,965,0.1111111111111111,4.80941702639251,0.1099399356017562,0.47125300183641755
73,996,8967,9.00301204819277,4.744299117607849,0.1101170424543278,0.4775718126503467
74,3916,3916,1.0,1.9069250826176023,0.10413027864504575,0.8014313597918022
75,16,148,9.25,4.792143838425617,0.1113648945794874,0.4663234066239911
76,3593,3593,1.0,2.088461812909934,0.10682381736897976,0.7769025367156208
77,2795,2795,1.0,8.29447660536291,0.11128814595487493,0.07692307692307693
78,7680,853,0.11106770833333333,2.105858826664105,0.10436336994480094,0.7802254762213295
79,413,3715,8.995157384987893,5.020519130786037,0.1056536001783966,0.46956407906794084
