Client ID,NUM_READS,NUM_WRITES,READ_WRITE_RATIO,Throughput,Latency,Error Rate
0,103,12,0.11650485436893204,0.0,0.00982123613357544,1.0
1,53,52,0.9811320754716981,0.0,0.011556307474772135,1.0
2,4,32,8.0,0.0,0.02767205238342285,1.0
3,11,99,9.0,0.0,0.01815478006998698,1.0
4,31,32,1.032258064516129,0.0,0.02057769081809304,1.0
5,12,109,9.083333333333334,0.353544056842662,2.828501796722412,0.0
6,43,42,0.9767441860465116,0.034585445147806766,1.6063276131947835,0.9444444444444444
7,6,53,8.833333333333334,0.3442138327854898,2.6410644271157007,0.09090909090909091
8,89,10,0.11235955056179775,0.3167813232362466,2.931269492421831,0.07142857142857142
9,59,59,1.0,0.2827414475217083,3.536800171199598,0.0
10,74,8,0.10810810810810811,0.2695982743361495,3.7092225551605225,0.0
11,75,8,0.10666666666666667,0.2678768206777912,3.7330590883890786,0.0
12,9,9,1.0,0.25354216103860827,3.418234912554423,0.13333333333333333
13,49,5,0.10204081632653061,0.2430649032185279,3.3427285850048065,0.1875
14,19,168,8.842105263157896,0.18870961804260897,3.238367590639326,0.3888888888888889
15,53,54,1.0188679245283019,0.20575532442888766,3.5101022256745233,0.2777777777777778
16,3,24,8.0,0.20413188191744885,3.391472639181675,0.3076923076923077
17,18,18,1.0,0.21839252662534087,3.9055419599308685,0.14705882352941177
18,14,130,9.285714285714286,0.23669278913192995,4.224885784089565,0.0
19,94,94,1.0,0.2347578531276838,4.259708404541016,0.0
20,17,149,8.764705882352942,0.23289697736902287,4.2937440034505485,0.0
21,16,144,9.0,0.23147075762841224,4.320200142107512,0.0
22,29,3,0.10344827586206896,0.23327265723802632,3.674424886703491,0.14285714285714285
23,49,5,0.10204081632653061,0.22674144186904951,3.5935857516747935,0.18518518518518517
24,1,14,14.0,0.2272960287487643,4.3995489296705825,0.0
25,99,99,1.0,0.22824596259779512,3.8944342268837824,0.1111111111111111
26,44,5,0.11363636363636363,0.22760577384932745,4.309070082811209,0.019230769230769232
27,19,20,1.0526315789473684,0.1741165801997783,3.737689139351012,0.3492063492063492
28,27,3,0.1111111111111111,0.20038560664816768,4.377524898763289,0.12280701754385964
29,8,76,9.5,0.20612353350037435,4.34958448903314,0.10344827586206896
30,15,132,8.8,0.2100651580500535,4.028054219025832,0.15384615384615385
31,18,163,9.055555555555555,0.21299330864186491,4.316355497606339,0.08064516129032258
32,18,18,1.0,0.1898120337942409,4.333659087457964,0.1774193548387097
33,68,8,0.11764705882352941,0.2237401952486645,4.145594987316408,0.07246376811594203
34,114,13,0.11403508771929824,0.22598549737116078,3.8428176265013847,0.13157894736842105
35,59,6,0.1016949152542373,0.21855617763910135,3.528083011328456,0.2289156626506024
36,62,62,1.0,0.1639059773579806,3.904677610397339,0.36
37,61,61,1.0,0.22176462750619141,3.5744335593246834,0.2073170731707317
38,19,168,8.842105263157896,0.15779414210074466,3.5041933059692383,0.4470588235294118
39,18,160,8.88888888888889,0.16576846772833076,4.021673577626546,0.3333333333333333
40,37,38,1.027027027027027,0.16662097386202365,3.975115779158357,0.33766233766233766
41,18,161,8.944444444444445,0.0546864921820282,3.70074847198668,0.7976190476190477
42,17,17,1.0,0.24753333081011214,3.8076841310523024,0.05747126436781609
43,13,118,9.076923076923077,0.24004614961947832,3.366356050125276,0.1919191919191919
44,47,5,0.10638297872340426,0.15138094549997824,3.7853754048936823,0.42696629213483145
45,13,1,0.07692307692307693,0.14096262002913568,3.310570324034918,0.5333333333333333
46,10,1,0.1,0.14406088300863926,3.7264946184660257,0.4631578947368421
47,105,12,0.11428571428571428,0.1400751440196567,3.7182423546910286,0.4791666666666667
48,74,74,1.0,0.13885730634634155,3.3652512202753084,0.5327102803738317
49,120,13,0.10833333333333334,0.13903964821253353,3.6680184864997862,0.49
50,9,1,0.1111111111111111,0.2611238754492901,3.2634852388630744,0.14782608695652175
51,57,58,1.0175438596491229,0.14249471987009302,3.609156288419451,0.4857142857142857
52,78,9,0.11538461538461539,0.1314648920129902,3.287595518564774,0.5677966101694916
53,73,74,1.0136986301369864,0.14937410521923467,3.562264630553919,0.46788990825688076
54,14,123,8.785714285714286,0.017976588069725248,3.2181434788979772,0.9421487603305785
55,16,145,9.0625,0.14910410092054208,3.499160165372102,0.4782608695652174
56,149,17,0.11409395973154363,0.2681264573491219,3.4745692045260697,0.06837606837606838
57,14,123,8.785714285714286,0.15987979627676402,3.3836896165472563,0.45901639344262296
58,97,98,1.0103092783505154,0.1230792737436727,3.4530590494473774,0.575
59,56,6,0.10714285714285714,0.1563462093042238,3.3527742739646667,0.47580645161290325
60,17,151,8.882352941176471,0.28374309242683954,3.302310784032026,0.06299212598425197
61,11,10,0.9090909090909091,0.11985685464507202,3.3770442746934437,0.5952380952380952
62,93,94,1.010752688172043,0.11558995994419684,3.30201160634747,0.6183206106870229
63,179,20,0.11173184357541899,0.2861572522466381,3.334524866278845,0.04580152671755725
64,23,23,1.0,0.28843616856573695,3.3105668501746384,0.045112781954887216
65,13,113,8.692307692307692,0.11552287656451063,3.319330837493552,0.6165413533834586
66,9,80,8.88888888888889,0.11314991069131901,3.322493560332105,0.6240601503759399
67,17,150,8.823529411764707,0.2792206011691419,3.2917257652563205,0.08088235294117647
68,3,31,10.333333333333334,0.060156434276748834,3.1168735689587064,0.8125
69,122,14,0.11475409836065574,0.1135041642939036,3.279727894024257,0.6277372262773723
70,118,13,0.11016949152542373,0.11349176978177355,3.2800860753024583,0.6277372262773723
71,4,33,8.25,0.07862727854941765,3.1146691542904392,0.7551020408163265
