Index,Average CPU Usage,Average Memory Usage
0,0.3964356435643564,14.9921875
1,0.009379652605459058,14.9453125
2,0.007476803482587065,14.966796875
3,0.008260180578588539,14.954427083333334
4,0.005873540712280183,14.91796875
5,0.010308232808392503,14.934375
6,0.00731702701563236,14.875651041666666
7,0.008622940218651782,14.889508928571429
8,0.00790666867253431,14.90087890625
9,0.012377754490364944,14.879296875
10,0.010891153284438461,14.87734375
11,0.008676909120072273,14.879296875
12,0.008676909120072273,14.879296875
13,0.007531999974190967,14.885298295454545
14,0.008014220851559095,14.873579545454545
15,0.026757750483626143,14.87530048076923
16,0.026757750483626143,14.87530048076923
17,0.00856044156490218,14.882211538461538
18,0.0075059612427071844,14.853064903846153
19,0.0075059612427071844,14.853064903846153
20,0.0075059612427071844,14.853064903846153
21,0.006702474066288512,14.841796875
22,0.007606996726158632,14.842633928571429
23,0.007824930251713599,14.846435546875
24,0.00778575746660529,14.840992647058824
25,0.007636946897688028,14.840762867647058
26,0.007636946897688028,14.840762867647058
27,0.008056360273031046,14.841911764705882
28,0.008056360273031046,14.841911764705882
29,0.008160779007584724,14.852590460526315
30,0.006409856185627298,14.853207236842104
31,0.007907007680206786,14.85546875
32,0.007480344339877639,14.852678571428571
33,0.007480344339877639,14.852678571428571
34,0.0073221522894572465,14.850373641304348
35,0.006862220029192786,14.85835597826087
36,0.006862220029192786,14.85835597826087
37,0.006792071315867529,14.854329427083334
38,0.006792071315867529,14.854329427083334
39,0.006792071315867529,14.854329427083334
40,0.006792071315867529,14.854329427083334
41,0.00799298894613774,14.8565625
42,0.00799298894613774,14.8565625
43,0.00904081761730255,14.85921875
44,0.006921502904880349,14.86298076923077
45,0.00724617951634904,14.86328125
46,0.0070023891939044215,14.839554398148149
47,0.005938922596052577,14.839554398148149
48,0.005938922596052577,14.839554398148149
49,0.005938922596052577,14.839554398148149
50,0.005938922596052577,14.839554398148149
51,0.005938922596052577,14.839554398148149
52,0.005938922596052577,14.839554398148149
53,0.005938922596052577,14.839554398148149
54,0.005938922596052577,14.839554398148149
55,0.005938922596052577,14.839554398148149
56,0.006651339538236605,14.85691550925926
57,0.00580646270496993,14.853794642857142
58,0.006217963398925306,14.850080818965518
59,0.009133293957049116,14.840364583333333
60,0.005680743515514234,14.82913306451613
