Client ID,NUM_READS,NUM_WRITES,READ_WRITE_RATIO,Throughput,Latency,Error Rate
0,103,12,0.11650485436893204,82.60520371125331,0.012105774879455567,0.0
1,53,52,0.9811320754716981,9.255261424531726,0.014406220118204752,0.12380952380952381
2,4,32,8.0,99.98384216639795,0.010001616044477983,0.0
3,11,99,9.0,96.99847201642623,0.010309440749032157,0.0
4,31,32,1.032258064516129,57.34210624436054,0.00959155559539795,0.14285714285714285
5,12,109,9.083333333333334,94.07507464321007,0.009510881022403115,0.01652892561983471
6,43,42,0.9767441860465116,113.34561210181329,0.008822573555840386,0.0
7,6,53,8.833333333333334,105.28022490282419,0.009498459952218192,0.0
8,89,10,0.11235955056179775,47.495563673866876,0.010137399037679037,0.1414141414141414
9,59,59,1.0,36.02979931207027,0.010408051311969757,0.1694915254237288
10,74,8,0.10810810810810811,117.40538707066816,0.00851749672609217,0.0
11,75,8,0.10666666666666667,58.733246726298646,0.009857234201933207,0.1927710843373494
12,9,9,1.0,60.527512793292026,0.010270067163415858,0.7777777777777778
13,49,5,0.10204081632653061,97.18581098160371,0.009986933539895451,0.018518518518518517
14,19,168,8.842105263157896,105.26319223759046,0.009499996900558472,0.0
15,53,54,1.0188679245283019,8.504582151945362,0.009798639350467257,0.308411214953271
16,3,24,8.0,97.45733936427288,0.009405824873182509,0.1111111111111111
17,18,18,1.0,110.12882440618154,0.009080274899800619,0.0
18,14,130,9.285714285714286,100.77395155732145,0.00964755482143826,0.006944444444444444
19,94,94,1.0,105.70211586319869,0.008732814055222731,0.015957446808510637
20,17,149,8.764705882352942,105.38523550120652,0.009488995258624736,0.0
21,16,144,9.0,94.39856122909337,0.010132799977841585,0.0125
22,29,3,0.10344827586206896,107.03501934492375,0.009342736668056913,0.0
23,49,5,0.10204081632653061,100.39406143701736,0.009960748531200268,0.0
24,1,14,14.0,110.81065968578622,0.00902440255148369,0.0
25,99,99,1.0,89.88013090114585,0.011125929501591896,0.0
26,44,5,0.11363636363636363,112.30527951486188,0.008904300887009194,0.0
27,19,20,1.0526315789473684,103.3427201170983,0.00885649454795708,0.1282051282051282
28,27,3,0.1111111111111111,86.60972610509938,0.009125101950860793,0.43333333333333335
29,8,76,9.5,102.9870560671418,0.009709958107240738,0.0
30,15,132,8.8,100.0862695984608,0.00983278713529072,0.006802721088435374
31,18,163,9.055555555555555,107.6645812715671,0.00928810559786283,0.0
32,18,18,1.0,110.40861388004713,0.00905726432800293,0.0
33,68,8,0.11764705882352941,107.50283181784243,0.009302080541417219,0.0
34,114,13,0.11403508771929824,105.5898657187596,0.009470605850219726,0.0
35,59,6,0.1016949152542373,95.17209658481148,0.008881154514494397,0.2
36,62,62,1.0,103.42092180099388,0.008691436789009008,0.07258064516129033
37,61,61,1.0,67.93764050246187,0.00994036104771998,0.20491803278688525
38,19,168,8.842105263157896,115.92517472395834,0.008626253981339304,0.0
39,18,160,8.88888888888889,116.62678862888983,0.00857435938823654,0.0
40,37,38,1.027027027027027,116.2750100575201,0.00849912026349236,0.013333333333333334
41,18,161,8.944444444444445,108.18436827352832,0.009243479589136636,0.0
42,17,17,1.0,113.37440965666958,0.00882033258676529,0.0
43,13,118,9.076923076923077,106.05304331323222,0.009429243789322075,0.0
44,47,5,0.10638297872340426,107.98540995581314,0.008383198788291529,0.17307692307692307
45,13,1,0.07692307692307693,103.8520629971791,0.009531818255029544,0.07142857142857142
46,10,1,0.1,103.04197585168946,0.009523385038999754,0.18181818181818182
47,105,12,0.11428571428571428,111.76946681616832,0.008536575037405032,0.042735042735042736
48,74,74,1.0,111.6746458072997,0.008954584030877975,0.0
49,120,13,0.10833333333333334,98.065223923371,0.009362970698963512,0.06766917293233082
50,9,1,0.1111111111111111,104.06363487893582,0.009426466623942057,0.2
51,57,58,1.0175438596491229,100.06069598508952,0.008694722652435302,0.11304347826086956
52,78,9,0.11538461538461539,108.96786798021365,0.009177017211914062,0.0
53,73,74,1.0136986301369864,106.74273284238218,0.009286855614703635,0.006802721088435374
54,14,123,8.785714285714286,101.60465761069082,0.009021896123886108,0.072992700729927
55,16,145,9.0625,117.82578869630102,0.008487106354768612,0.0
56,149,17,0.11409395973154363,109.29252090654481,0.008994676299014334,0.012048192771084338
57,14,123,8.785714285714286,111.99109792149429,0.008929281153230585,0.0
58,97,98,1.0103092783505154,115.03410086249079,0.008693074423169333,0.0
59,56,6,0.10714285714285714,115.6317284703862,0.008508659178210844,0.03225806451612903
60,17,151,8.882352941176471,118.40725389963264,0.008445428527948511,0.0
61,11,10,0.9090909090909091,110.99337031885689,0.009009547120942844,0.0
62,93,94,1.010752688172043,109.88122080537389,0.009100736164655841,0.0
63,179,20,0.11173184357541899,109.32290256330057,0.008734557861672309,0.03015075376884422
64,23,23,1.0,109.19650727549588,0.0087126311328676,0.15217391304347827
65,13,113,8.692307692307692,109.25286936677101,0.008533696482952376,0.07142857142857142
66,9,80,8.88888888888889,108.79909253870139,0.00919125313149359,0.0
67,17,150,8.823529411764707,110.23737015537387,0.00880647749796401,0.023952095808383235
68,3,31,10.333333333333334,111.47085432438453,0.008970954838921042,0.0
69,122,14,0.11475409836065574,108.24381352840265,0.008833801659354329,0.04411764705882353
70,118,13,0.11016949152542373,108.320308635476,0.009161406800947116,0.007633587786259542
71,4,33,8.25,112.22699747982495,0.0087286647485227,0.08108108108108109
72,52,6,0.11538461538461539,108.93987054617959,0.00880470730009533,0.10344827586206896
73,55,54,0.9818181818181818,107.10388692579505,0.009336729307432432,0.0
