id,num_read,num_write,read_write_ratio,mean_key_size,mean_value_size,std_key_size,std_value_size,var_key_size,var_value_size,max_cpu_usage,max_memory_usage
79,375,3377,0.1110453064850459,126.02931596091206,124.85815812851644,72.29112355976449,71.68425918382967,5226.006545533137,5138.633014734467,10.695,29.26953125
80,6770,752,9.002659574468085,120.74734042553192,123.88962765957447,74.63114797841693,72.82867405384872,5569.808248576366,5304.015764441738,6.951597222222222,26.80078125
81,958,8618,0.1111626827570202,126.38036667440241,125.68832675794847,72.46489880956331,72.66336961109883,5251.16155948025,5279.965283239161,6.486614583333333,31.2421875
82,35,318,0.11006289308176101,128.80817610062894,126.78930817610063,70.60136679185048,72.94401473702418,4984.5529928774085,5320.829285955201,2.391832061068702,26.59375
83,1375,153,8.986928104575163,121.88235294117646,125.24183006535948,68.69717503351313,67.34270426468971,4719.301857585139,4535.039817681459,3.0307633587786262,26.47265625
84,599,5390,0.11113172541743971,125.4100185528757,125.19851576994434,71.60417507453776,72.06666825925073,5127.1578881050555,5193.604673988896,4.468727735368957,29.9609375
85,4780,4780,1.0,125.7489539748954,125.51192468619247,72.29540077176074,72.29383429262862,5226.624972749503,5226.398476730045,3.982897435897436,29.7578125
86,528,528,1.0,126.98106060606061,129.23674242424244,71.70720841931052,72.58662831046718,5141.923739290438,5268.818609481916,3.09529262086514,26.66796875
87,368,41,8.975609756097562,113.04878048780488,133.1951219512195,68.53865742028808,74.07706106217873,4697.5475609756095,5487.410975609756,2.1877306733167083,26.41015625
88,270,2435,0.11088295687885011,123.70390143737167,126.81971252566736,72.49671035785062,71.91826323978907,5255.773012710084,5172.236587427596,7.574005524861878,28.89453125
89,753,753,1.0,126.10491367861886,128.601593625498,72.95667535245305,72.3243697901481,5322.67647848323,5230.814465542087,5.572927461139896,26.796875
90,404,3634,0.11117226197028068,122.74463401210787,126.44276279581729,71.15457526513994,72.81179921399307,5062.973581162465,5301.558104778841,6.372224770642202,29.4921875
91,543,4884,0.11117936117936118,126.31879606879608,125.52477477477477,71.84034770923935,72.88400531705972,5161.035558984412,5312.0782310571885,6.834308093994778,29.91796875
92,5566,619,8.991922455573505,122.23263327948304,127.50726978998385,69.6733304690778,72.55180848677844,4854.372978653324,5263.764914702177,2.836005089058524,26.69140625
93,832,7492,0.11105178857447945,126.24319273892152,126.2782968499733,72.99689474913009,72.48719269775833,5328.546643015577,5254.39310520195,3.621586901763224,30.87109375
94,7096,788,9.00507614213198,127.13451776649747,125.46319796954315,73.20892923920998,72.05530429946737,5359.547320351653,5191.966877688839,5.222713567839196,26.84375
95,8572,953,8.994753410283316,123.10283315844701,127.54354669464848,71.2968106758852,71.43722962197796,5083.235212553017,5103.277776063206,4.936151960784314,26.98828125
96,2674,297,9.003367003367003,125.83501683501683,123.45454545454545,71.99692457360348,70.97948019911536,5183.557148057148,5038.086609336609,2.1770558375634517,26.5625
97,4248,472,9.0,128.71398305084745,119.75635593220339,72.83396450695332,74.13502601779139,5304.7863858001365,5496.002082658606,2.739846547314578,26.6171875
98,7487,832,8.998798076923077,125.7079326923077,125.22475961538461,73.15840114310153,72.39466782952124,5352.1516578149585,5240.987930146718,3.9757881136950903,26.91015625
99,1171,130,9.007692307692308,132.46153846153845,119.08461538461539,72.31875541802201,76.82922112610001,5230.002385211687,5902.729218843172,5.010024691358025,26.57421875
100,233,2094,0.11127029608404966,125.63849092645654,125.20152817574021,71.56703224237098,70.9718791006806,5121.840103980568,5037.007623081623,6.239584415584416,27.44140625
101,2636,2636,1.0,128.06449165402125,124.97913505311078,71.57719797525023,72.67373439386911,5123.295269988165,5281.471670750634,5.097109974424552,28.8359375
102,995,8951,0.111160764160429,124.88046028376718,124.64797229359849,71.86672495381292,72.01620531526812,5164.826155586998,5186.333828010853,20.111801242236023,31.359375
103,2218,2218,1.0,122.21100090171325,126.09197475202886,72.23700296256123,71.3184654699095,5218.18459701308,5086.323516982673,2.9985316455696203,28.68359375
104,4060,451,9.002217294900221,122.06873614190687,134.64745011086475,73.64076270320822,71.0976315368542,5422.9619315102245,5054.873210150284,5.457568922305764,26.71875
105,3140,3140,1.0,125.57197452229299,124.06369426751593,71.82952264184766,72.75848508816318,5159.4803229557065,5293.797152324465,5.606971428571429,29.19140625
106,509,4578,0.11118392311052862,127.07011795543906,124.18916557448668,72.83460225761497,71.6233413987707,5304.879286024973,5129.903033124862,9.636209677419355,29.80859375
107,867,7801,0.1111395974875016,125.28701448532239,125.66260735803102,72.25889030083866,72.25316955390558,5221.347227508636,5220.5205105854275,20.218571428571426,31.078125
108,345,3106,0.11107533805537669,122.54829362524147,121.80843528654218,72.71271256627662,73.4300965009597,5287.138568745962,5391.979072140255,3.6571683673469386,29.171875
109,1469,1469,1.0,124.6786929884275,123.1715452688904,72.94970619720041,72.78062653272556,5321.65963425786,5297.0195984960765,13.815771812080538,27.1640625
110,1465,1465,1.0,122.69488054607508,125.45597269624574,72.23343028369375,71.62493102753194,5217.668450549246,5130.1307446987075,3.3899491094147582,27.23828125
111,705,6342,0.11116367076631978,125.98880479344055,124.87117628508356,72.13623040122783,72.72150469479908,5203.635736499027,5288.417245075684,5.1283135391923995,30.44921875
112,2190,2190,1.0,126.54018264840182,126.75433789954337,71.21580700033827,73.15885652892857,5071.691166709429,5352.218288620354,4.311051282051282,28.6640625
113,4336,4336,1.0,124.98985239852398,125.25761070110701,72.27982844075223,72.0304582007861,5224.373599424575,5188.3869086151935,28.723657142857146,29.46875
114,238,2143,0.11105926271581895,125.5711619225385,124.12459169388707,71.58025830489002,71.03721271355589,5123.733378994777,5046.285590110986,13.285,27.54296875
115,2222,2221,1.0004502476361998,126.75866726699685,128.34353894642052,72.88466961995788,72.31022655729626,5312.1750656104105,5228.768864767514,3.514475703324808,28.671875
116,4794,533,8.99437148217636,124.75797373358348,126.87242026266416,73.81703374611105,73.332866142851,5448.954471074497,5377.709256725303,82.15410447761194,26.671875
117,3669,3669,1.0,124.97056418642681,126.38702643772145,72.3539419615488,71.62239758624983,5235.092917375173,5129.767836002845,22.97468085106383,29.375
118,622,622,1.0,129.86655948553056,127.11414790996784,71.29225785237618,71.423989703393,5082.586029689693,5101.38630515039,3.7548329048843185,26.7578125
119,6473,719,9.002781641168289,129.16411682892908,125.44784422809458,70.08304499152689,74.34885205871869,4911.633195284382,5527.751802449239,25.85326424870466,26.84765625
120,5099,567,8.99294532627866,127.13756613756614,124.38800705467372,73.24605501794133,71.9338948406096,5364.984575691289,5174.48522693988,3.8651822916666667,26.67578125
121,960,961,0.9989594172736732,123.74609781477628,123.93652445369406,73.07209658865177,72.52822100160733,5339.531299861255,5260.342841657995,7.184811715481172,26.83203125
122,611,5497,0.11115153720211024,125.5392032017464,124.71311624522467,72.48447582840755,72.96532967681931,5253.999236119,5323.939334846928,13.8143391521197,30.03515625
123,697,6277,0.11104030587860443,127.08507248685677,126.41500716902979,72.45529661917564,72.12461763821698,5249.770008172724,5201.960469458999,6.290232558139534,30.42578125
124,5160,573,9.00523560209424,120.93019197207678,123.47469458987784,73.41087083995507,68.80524967611284,5389.155957480565,4734.1623829922255,3.4924226804123712,26.67578125
125,423,3810,0.1110236220472441,124.76876640419948,123.87716535433071,72.18528215742855,72.30619257897628,5210.714960147571,5228.1854852680035,4.956649616368287,29.4140625
126,22,194,0.1134020618556701,120.4381443298969,129.41237113402062,74.84726270454037,72.21940556708137,5602.11273436248,5215.6425404625825,0.9280904522613065,26.53515625
127,6574,730,9.005479452054795,126.74520547945205,130.04657534246576,72.5636621132476,72.56494575991243,5265.485059285566,5265.671353139034,3.3348969072164945,26.7890625
128,2128,2129,0.9995302959135745,126.81399718177548,124.92437764208549,72.03163577281259,72.61797772140203,5188.556552107135,5273.370688346041,15.437768762677484,27.4453125
129,7367,819,8.995115995115995,123.11111111111111,120.33455433455434,71.97434758393518,73.99455088072044,5180.306710133116,5475.193560039525,4.51825974025974,26.82421875
130,60,535,0.11214953271028037,123.68971962616823,126.43177570093458,73.57312464070627,73.38750033651834,5413.004669396899,5385.7252056424795,5.600897435897436,26.70703125
131,2223,2223,1.0,127.57579847053532,124.87539361223571,71.5871909818526,73.37788119834669,5124.725912672239,5384.313449158681,59.54097087378641,28.6328125
132,2354,261,9.019157088122606,135.2911877394636,126.8199233716475,74.35879415509126,73.95056915572485,5529.230268199234,5468.686678455644,20.145794871794873,26.5546875
133,19,175,0.10857142857142857,129.78857142857143,127.53142857142858,76.59961499943977,65.04417495997099,5867.501018062398,4230.744696223317,1.7882412060301507,26.55078125
134,184,1659,0.11091018685955395,124.50934297769741,127.88969258589512,71.86017369055727,72.57466025455071,5163.88456283706,5267.081311063462,6.456020671834625,27.24609375
135,1982,1981,1.000504795557799,124.86723876829883,124.45078243311458,73.03830489349532,72.43416534157706,5334.593981715183,5246.708308730924,26.90684684684685,27.50390625
136,2384,265,8.99622641509434,133.0867924528302,123.91698113207548,71.63969728031445,70.26336208478766,5132.2462264150945,4936.940051457976,7.254427860696517,26.5703125
137,4234,4233,1.0002362390739428,124.14127096621782,127.04772029293645,72.0298383875635,71.98102886307194,5188.297618138517,5181.268516186396,27.983059701492536,29.58203125
138,4765,4765,1.0,126.70577124868835,123.57082896117524,71.79042215154784,72.1147882456611,5153.864712697452,5200.542683716541,25.740569259962047,29.86328125
139,742,6678,0.1111111111111111,124.38544474393531,124.53953279424978,72.5017544475133,72.4149561513092,5256.5043979675165,5243.925874396034,35.89349462365591,30.67578125
140,532,4793,0.11099520133528062,125.58752347172961,123.85207594408513,72.79418113816432,71.72098326932948,5298.992807575878,5143.89944111944,24.675373961218835,29.78125
141,7157,795,9.00251572327044,125.01761006289308,123.44150943396227,73.17197707140305,73.38266247126178,5354.138228537934,5385.015151371133,4.165744125326371,26.94140625
142,584,583,1.0017152658662092,126.52830188679245,124.86277873070325,70.40478548806216,69.92407544596705,4956.833819620048,4889.376326973293,8.930620347394541,26.67578125
143,4054,4054,1.0,126.6238283177109,125.85816477553034,72.14376793226305,71.7670819388922,5204.723251464226,5150.5140500236685,5.994356955380577,29.50390625
144,8042,894,8.995525727069351,127.52796420581656,121.59060402684564,70.6848184692605,72.18782395455841,4996.343562032312,5211.081927294317,3.9076410256410252,26.83203125
145,294,293,1.0034129692832765,125.67918088737201,131.12627986348122,68.6912349846057,71.88814388799543,4718.485763710319,5167.905231661134,2.282303797468354,26.53515625
146,1187,1187,1.0,125.78180286436394,128.63774220724517,70.74987702181477,71.83686214747182,5005.545098601914,5160.53476319487,4.945309278350515,27.05859375
