,num_read,num_write,read_write_ratio,mean_key_size,mean_value_size,std_key_size,std_value_size,var_key_size,var_value_size,max_cpu_usage,max_memory_usage
63,10,9,1.1111111111111112,61.55555555555556,42.66666666666666,27.30531536008292,30.619528989773105,745.5802469135804,937.5555555555557,0.7132917705735661,41.015625
64,68,7,9.714285714285714,51.285714285714285,48.285714285714285,25.83858844947271,35.30566237756158,667.6326530612245,1246.4897959183672,0.6968617683686177,40.96484375
65,130,14,9.285714285714286,55.21428571428572,55.57142857142857,29.71093731133987,32.037286949772145,882.7397959183676,1026.3877551020405,0.9508468244084682,41.3125
66,10,91,0.1098901098901098,47.57142857142857,52.94505494505494,29.663735530972687,28.678729199765183,879.9372056514915,822.4695085134641,3.0397977243994942,41.73828125
67,37,4,9.25,51.5,59.5,35.52815784698103,17.38533865071371,1262.2499999999998,302.25,0.3992269326683292,40.984375
68,20,21,0.9523809523809524,46.19047619047619,53.0,29.789130404384643,23.73063119984079,887.3922902494336,563.1428571428571,1.3032833957553058,41.37890625
69,6,58,0.1034482758620689,48.62068965517241,49.27586206896552,29.040297558444475,28.994525704149076,843.3388822829961,840.6825208085613,2.0359722222222225,41.47265625
70,14,1,14.0,24.0,54.0,0.0,0.0,0.0,0.0,0.2818463444857497,40.69140625
71,12,111,0.1081081081081081,48.648648648648646,47.270270270270274,28.765485026407603,28.909908506200143,827.45312880448,835.7828098368636,3.016317780580076,41.30078125
72,28,29,0.9655172413793104,60.44827586206897,55.206896551724135,29.79190610620847,27.92153946741973,887.5576694411415,779.6123662306777,1.6721072319201995,41.08984375
73,53,6,8.833333333333334,34.833333333333336,69.16666666666667,26.403387829763226,24.613117550516744,697.1388888888888,605.8055555555553,0.5142394014962594,41.171875
74,61,7,8.714285714285714,61.85714285714285,63.57142857142857,23.570129834351004,34.333894718348105,555.5510204081633,1178.8163265306118,0.5321170610211706,40.98046875
75,120,13,9.23076923076923,38.69230769230769,50.38461538461539,23.354737998578543,25.357561340944507,545.4437869822485,643.0059171597634,0.9146816479400748,40.9609375
76,11,96,0.1145833333333333,52.85416666666666,48.875,28.4253331725808,29.725567698531847,807.9995659722222,883.609375,2.9482997481108315,41.60546875
77,11,11,1.0,49.45454545454545,42.72727272727273,26.417499834781133,32.64433936476558,697.8842975206611,1065.6528925619834,0.72610630407911,41.34765625
78,67,67,1.0,52.014925373134325,51.83582089552239,27.989066381977253,28.93461337553695,783.3878369347292,837.2118511918019,2.968982412060301,41.5078125
79,68,7,9.714285714285714,46.142857142857146,45.285714285714285,27.951123521648444,29.37790367759068,781.2653061224489,863.0612244897958,0.5825468164794008,40.8828125
80,44,45,0.9777777777777776,49.0,41.55555555555556,27.72083051505572,28.56847956562193,768.4444444444443,816.158024691358,2.1252763819095475,41.515625
81,66,66,1.0,46.09090909090909,50.0,27.522292492124244,27.61971188930987,757.4765840220385,762.848484848485,2.397544080604534,41.359375
82,4,32,0.125,47.5625,53.78125,29.59089545366953,26.18173788039098,875.62109375,685.4833984375,2.1247427854454206,41.66015625
83,86,10,8.6,59.0,58.5,32.52076259868455,37.5319863583051,1057.5999999999997,1408.65,0.8479098873591989,40.99609375
84,41,41,1.0,45.53658536585366,46.53658536585366,26.25586815800456,28.62805852099889,689.3706127305176,819.5657346817372,2.8543467336683417,41.19921875
85,69,69,1.0,53.21739130434783,50.53623188405797,27.198076213520068,30.10203888811507,739.7353497164461,906.132745221592,3.0195477386934675,41.4453125
86,68,8,8.5,43.75,47.875,34.43381332353418,27.168168414525116,1185.6875,738.109375,0.7548138957816377,40.734375
87,56,57,0.9824561403508772,49.19298245614035,50.87719298245614,29.30267851746556,25.6659171743648,858.6469682979375,658.739304401354,2.832822784810127,41.25
88,61,61,1.0,49.377049180327866,54.21311475409836,25.656727577405263,30.28504730553193,658.2676699811877,917.1840902983068,2.52237139272271,41.25390625
89,113,13,8.692307692307692,49.61538461538461,53.07692307692308,28.66930403903869,31.907224979887545,821.9289940828401,1018.0710059171596,0.7187391841779975,41.65234375
90,41,5,8.2,67.8,51.8,4.166533331199931,27.323250172700902,17.359999999999992,746.5599999999998,0.4227215980024968,40.6328125
91,9,1,9.0,54.0,67.0,0.0,0.0,0.0,0.0,0.1861957868649318,40.58984375
92,13,118,0.1101694915254237,51.73728813559322,52.32203389830509,28.00981304014892,25.919654657386413,784.5496265440963,671.8284975581732,2.7351875000000003,41.5859375
93,42,41,1.024390243902439,54.51219512195122,50.53658536585366,26.28467229433276,28.52734893257278,690.8839976204641,813.8096371207614,2.0466335403726705,41.078125
94,10,93,0.1075268817204301,51.01075268817204,53.25806451612903,30.630469974052136,27.20804088366196,938.2256908313096,740.2774887270206,3.069873896595208,41.3125
95,11,96,0.1145833333333333,53.65625,50.5625,27.92580501861137,29.58737501733918,779.8505859375,875.4127604166666,2.6921284634760707,41.72265625
96,54,6,9.0,29.33333333333333,32.166666666666664,20.45048220023729,13.50822794530142,418.2222222222222,182.47222222222223,0.6063805970149254,40.72265625
97,20,21,0.9523809523809524,39.85714285714285,47.23809523809524,24.259089046387217,33.65497877538897,588.5034013605442,1132.657596371882,1.932182044887781,41.34765625
98,40,40,1.0,50.175,52.925,27.55166737241142,28.75272813143129,759.0943749999999,826.7193750000002,1.2680024968789014,41.6328125
99,56,6,9.333333333333334,41.5,46.66666666666666,26.775299562594377,34.41253001774532,716.9166666666666,1184.2222222222226,0.5574906832298137,40.92578125
100,109,12,9.083333333333334,56.333333333333336,41.333333333333336,35.516037066216846,18.97073770017626,1261.388888888889,359.8888888888889,1.0451861042183623,41.21875
101,8,7,1.1428571428571428,55.71428571428572,64.57142857142857,26.713903740584687,21.419998285028232,713.6326530612246,458.8163265306124,0.7460594795539033,41.4140625
102,58,6,9.666666666666666,39.0,25.83333333333333,25.92296279363144,17.714557729606334,672.0,313.8055555555555,0.4863681592039801,41.39453125
103,51,6,8.5,52.5,64.0,20.047859403603837,15.673757260678329,401.9166666666667,245.66666666666663,0.4486159600997506,41.04296875
104,6,59,0.1016949152542373,49.898305084745765,48.23728813559322,26.22891076349009,27.490731247280383,687.9557598391266,755.740304510198,2.988124207858048,41.5
105,31,31,1.0,50.58064516129032,45.516129032258064,30.06742336767259,25.818061904400952,904.0499479708636,666.5723204994797,2.068445273631841,41.18359375
106,92,10,9.2,50.9,31.9,29.483724323768868,13.17915020022156,869.29,173.69,0.9631683168316832,41.26953125
107,32,3,10.666666666666666,44.333333333333336,38.66666666666666,28.051539866625664,31.541859312489635,786.8888888888889,994.8888888888893,0.3346029776674938,40.7421875
108,14,14,1.0,46.42857142857143,48.0,32.97339682166797,26.362852652928137,1087.2448979591834,695.0000000000001,1.0434119106699753,41.37890625
109,47,5,9.4,20.0,60.6,14.436065946094873,21.70345594600086,208.4,471.0400000000001,0.4610408921933085,40.66796875
110,40,5,8.0,55.6,64.4,28.70261312145638,14.150618361046984,823.84,200.24000000000004,0.4766750313676287,40.52734375
111,5,46,0.108695652173913,51.0,51.95652173913044,26.634400769452768,30.14526895012905,709.3913043478261,908.7372400756146,3.003617021276596,41.41796875
112,12,108,0.1111111111111111,46.67592592592592,54.07407407407408,25.673818882170856,27.90516469643664,659.1449759945128,778.6982167352537,2.898095838587642,41.234375
113,79,9,8.777777777777779,63.11111111111112,69.44444444444444,28.289944992069547,15.085763053739782,800.3209876543208,227.58024691358025,0.6665962732919255,40.546875
114,2,15,0.1333333333333333,51.13333333333333,50.8,23.326284649629816,25.327718676053973,544.1155555555556,641.4933333333332,1.2679026217228464,41.33984375
115,12,108,0.1111111111111111,51.5,48.601851851851855,26.76180943890836,29.45019015684531,716.1944444444445,867.3137002743483,2.9478030303030303,41.74609375
116,74,74,1.0,45.18918918918919,54.74324324324324,26.25327556174589,29.49166662452605,689.2344777209643,869.758400292184,2.7521059268600254,41.31640625
117,7,63,0.1111111111111111,51.0,47.15873015873016,29.54845361624041,30.00116735782039,873.1111111111111,900.0700428319476,2.369727047146402,41.53125
118,56,55,1.018181818181818,55.654545454545456,48.18181818181818,29.99710178838081,31.420948952217397,899.8261157024792,987.2760330578514,1.9165495608531995,41.05078125
119,41,41,1.0,53.8780487804878,47.53658536585366,27.070094309936195,30.549518028193305,732.79000594884,933.2730517549078,2.5138701622971285,41.51953125
120,22,3,7.333333333333333,66.33333333333333,51.0,23.01207412545761,31.379398762032817,529.5555555555555,984.6666666666669,0.35173100871731,40.72265625
