Client ID,NUM_READS,NUM_WRITES,READ_WRITE_RATIO,Throughput,Latency,Error Rate
0,4831,4832,1.0002069964810598,0.3398387310519195,0.7894705882886561,0.012418503570319777
1,8346,927,0.11107117181883537,0.24323276177398825,0.3984135023097402,0.04723390488515044
2,4348,483,0.11108555657773689,0.2649453003703743,0.37676360645396184,0.1045332229352101
3,3383,3383,1.0,2.4257994054981666,0.36480377410269027,0.010050251256281407
4,4274,4274,1.0,0.2876572990126314,0.36346416409059884,0.06211979410388395
5,63,570,9.047619047619047,0.25618908878194385,0.3453215550849035,0.9115323854660348
6,3327,3328,1.0003005710850617,0.32904885420177454,0.33717408264882465,0.09030803906836965
7,4542,4542,1.0,1.4898401698183534,0.3356064698275398,0.03742844561867019
8,3594,399,0.11101836393989983,0.3284278820770012,0.3329574739332679,0.1550212872526922
9,2165,2164,0.9995381062355658,0.32728219488434845,0.33393083765207093,0.1506121506121506
10,324,2917,9.003086419753087,0.32516588799435797,0.3124287971814084,0.22647331070657203
11,532,59,0.11090225563909774,1.6542913200948262,0.2994840049852519,0.7478849407783418
12,679,679,1.0,3.0106459511180823,0.299166672578141,0.06406480117820323
13,769,6916,8.993498049414825,1.7073231806169953,0.29285609524689354,0.06284970722186077
14,1198,1198,1.0,0.41418409023378305,0.24875485432612432,0.4323873121869783
15,223,2011,9.01793721973094,3.2692423274532003,0.2752071421282696,0.047896150402864816
16,2329,2330,1.0004293688278232,0.33616169868452367,0.28021039926472674,0.2043356943550118
17,567,5100,8.994708994708995,1.7855014032244587,0.2768986818950568,0.09564143285689077
18,675,6073,8.997037037037037,3.574702574629278,0.2522492570549761,0.01867219917012448
19,2918,2918,1.0,1.9752662196655328,0.251044717352935,0.11531871144619603
20,2863,2863,1.0,1.956411708758616,0.2510532284695902,0.1206776108976598
21,105,946,9.00952380952381,3.659498806781176,0.2459159232438076,0.13415794481446242
22,907,8166,9.003307607497243,3.616199213383277,0.24733425486573193,0.01686322054447261
23,505,4546,9.001980198019801,2.097300562418386,0.23771623443638615,0.17263908137002573
24,6493,722,0.11119667334052057,2.112373606072361,0.2367005526686514,0.12404712404712405
25,192,1731,9.015625,0.4303123447959241,0.22115053798280776,0.9048361934477379
26,617,5549,8.993517017828202,0.4317906772943799,0.22698486883248856,0.29403178722024004
27,966,8697,9.003105590062113,0.46088255500763226,0.2121931980026217,0.20335299596398634
28,1304,145,0.1111963190184049,4.078117460181597,0.2204859095740164,0.15044858523119392
29,2463,274,0.11124644742184328,2.481583250991451,0.19997061930833157,0.4409937888198758
30,772,6945,8.996113989637307,0.45331966117947636,0.2164807739943848,0.2631851755863678
31,3175,3176,1.0003149606299213,0.44076494274013683,0.21834751144518463,0.31790269248937175
32,438,438,1.0,4.810724875844638,0.18751489545552452,0.3059360730593607
33,56,505,9.017857142857142,4.433979078665167,0.20310984317786976,0.45454545454545453
34,667,668,1.0014992503748126,2.3705608702315013,0.2109205489210541,0.9632958801498127
35,531,4774,8.990583804143126,0.7019347195377645,0.14261041146436834,0.6574929311969839
36,218,1960,8.990825688073395,0.47021328689443764,0.2107316850258169,1.0895316804407713
37,536,536,1.0,2.375078131631312,0.2105193902217344,1.2705223880597014
38,263,2371,9.015209125475286,4.672082496593424,0.19261362488165307,0.12224753227031131
39,201,1809,9.0,0.5039445592002701,0.19225066747609498,1.4562189054726369
40,225,2027,9.008888888888889,4.333940389036239,0.20765572230743873,0.13676731793960922
41,869,870,1.001150747986191,5.169307828091141,0.1739439692464657,0.23749281196089705
42,6594,733,0.11116166211707613,2.901004228968836,0.17235410931397552,0.2923433874709977
43,1946,216,0.11099691675231244,5.180319396350169,0.17363040978606256,0.198427382053654
44,49,436,8.89795918367347,4.816719375333421,0.18629283556327944,0.845360824742268
45,3686,410,0.1112316874660879,2.8696529931424264,0.1733113719784214,0.53125
46,885,7969,9.0045197740113,0.5396309078450134,0.1858505438002505,0.41947142534447707
47,514,4626,9.0,0.6050170382463466,0.16620797905022358,0.8143968871595331
48,2910,2910,1.0,0.6739414647586958,0.14740188910531954,0.8209621993127147
49,602,5422,9.006644518272426,2.962644367782524,0.1680798887771505,0.3882802124833997
50,59,534,9.05084745762712,2.7104157493122947,0.184516197215615,3.645868465430017
51,3819,3820,1.0002618486514794,0.6999553675203087,0.14117716813142156,0.6685430030108653
52,749,6741,9.0,5.341686981604126,0.16798620894196561,0.06622162883845127
53,7601,844,0.11103802131298514,0.6709534342898622,0.14928817061066868,0.5797513321492007
54,2309,256,0.11087050671286271,0.6099316231055796,0.16132358682436462,1.775438596491228
55,544,4897,9.001838235294118,3.043224630703904,0.16429940627956505,0.46370152545487964
56,388,3488,8.989690721649485,3.403633000872928,0.1463887499130734,0.7412280701754386
57,7610,846,0.11116951379763469,0.6120230901958007,0.16339252816100064,0.5470671712393567
58,69,626,9.072463768115941,3.2559534537499832,0.1535099061529197,4.023021582733813
59,68,608,8.941176470588236,6.140581213570706,0.14652484118988576,0.8816568047337278
60,340,340,1.0,0.6586973054643651,0.1519660104318444,7.972058823529411
61,7088,788,0.11117381489841986,0.6618822874103,0.149467081827194,0.7054342305738954
62,483,483,1.0,3.5904728028202433,0.13885984639311805,3.4544513457556936
63,6248,694,0.11107554417413572,3.149654759874258,0.1584211402841428,0.4212042639008931
64,1286,1286,1.0,5.8309464144888326,0.1543376552972862,0.2379471228615863
65,813,7318,9.001230012300123,3.069040342575059,0.16291737617905608,0.3578895584798918
66,73,659,9.027397260273972,3.7844136743686634,0.13204731935914632,4.91120218579235
